Anzahl;Typ;Art der Daten;Unternehmen;URL
109;Zürich und Umgebung, Schweiz;Wohnort;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
12;Großbritannien;Wohnort;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
9;Vereinigte Staaten;Wohnort;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
8;London, Großbritannien;Wohnort;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
7;Österreich;Wohnort;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
6;Deutschland;Wohnort;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
6;Spanien;Wohnort;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
6;Singapur;Wohnort;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
5;Austria area;Wohnort;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
5;Belgien;Wohnort;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
4;Zypern;Wohnort;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
4;Barcelona und Umgebung, Spanien;Wohnort;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
4;Italien;Wohnort;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
4;Großraum Los Angeles und Umgebung;Wohnort;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
23;Universität Zürich | University of Zurich;Hochschule;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
19;Universität St.Gallen - Hochschule für Wirtschafts-, Rechts- und Sozialwissenschaften;Hochschule;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
15;HWZ Hochschule für Wirtschaft Zürich;Hochschule;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
8;University of Geneva;Hochschule;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
7;Johannes Kepler Universität Linz;Hochschule;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
7;ZHAW School of Management and Law;Hochschule;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
7;The London School of Economics and Political Science (LSE);Hochschule;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
6;Universität Liechtenstein;Hochschule;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
6;Harvard Business School;Hochschule;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
5;WU (Wirtschaftsuniversität Wien);Hochschule;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
5;ETH Zürich;Hochschule;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
5;Harvard University;Hochschule;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
5;Hochschule Luzern;Hochschule;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
4;Universität Wien;Hochschule;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
4;Université de Fribourg/Universität Freiburg;Hochschule;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
165;Operatives Geschäft;Tätigkeitsbereich;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
129;Geschäftsentwicklung;Tätigkeitsbereich;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
38;Finanzwesen;Tätigkeitsbereich;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
35;Rechtswesen;Tätigkeitsbereich;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
31;Unternehmertum;Tätigkeitsbereich;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
25;Bildungswesen;Tätigkeitsbereich;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
24;Medien und Kommunikation;Tätigkeitsbereich;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
22;Marketing;Tätigkeitsbereich;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
21;Gemeinnützige und Sozialdienste;Tätigkeitsbereich;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
19;Unternehmensberatung;Tätigkeitsbereich;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
18;IT;Tätigkeitsbereich;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
14;Vertrieb;Tätigkeitsbereich;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
13;Kunst und Design;Tätigkeitsbereich;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
9;Ingenieurwesen;Tätigkeitsbereich;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
8;Produktmanagement;Tätigkeitsbereich;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
40;Recht;Studium;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
32;Geschäftsverwaltung und Leitung, allgemein;Studium;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
31;Wirtschaftswissenschaften;Studium;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
20;Finanzwesen, allgemein;Studium;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
14;Amerikanisches/U.S.-Recht/Rechtsstudien/Rechtsprechung;Studium;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
12;Internationale/globale Studien;Studium;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
12;Marketing;Studium;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
11;Politische Wissenschaft und Regierung;Studium;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
11;Organisationsführung;Studium;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
10;Bank-, Unternehmens-, Finanz- und Wertpapierrecht;Studium;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
10;Bank- und Finanzdienstleistungen;Studium;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
9;Finanz- und Finanzmanagementdienste;Studium;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
8;Europäische Studie/Zivilisation;Studium;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
8;Informationstechnologie;Studium;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
6;Internationales Recht und rechtliche Studien;Studium;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
106;Unternehmensstrategie;Skills;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
101;Management;Skills;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
95;Projektmanagement;Skills;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
90;Strategie;Skills;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
86;Geschäftsentwicklung;Skills;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
60;Menschenführung;Skills;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
56;Start-ups;Skills;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
52;Unternehmertum;Skills;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
49;Marketingstrategie;Skills;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
47;Marketing;Skills;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
45;Fusionen und Übernahmen;Skills;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
45;Consulting;Skills;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
42;Managementberatung;Skills;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
37;Blockchain;Skills;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
34;Risikoprüfung;Skills;Disruption Disciples;https://www.linkedin.com/company/disruption-disciples/
2;Italien;Wohnort;Peeke;https://www.linkedin.com/company/peeke/
1;Schweiz;Wohnort;Peeke;https://www.linkedin.com/company/peeke/
1;Tessin, Schweiz;Wohnort;Peeke;https://www.linkedin.com/company/peeke/
1;Bergamo und Umgebung, Italien;Wohnort;Peeke;https://www.linkedin.com/company/peeke/
1;Brescia und Umgebung, Italien;Wohnort;Peeke;https://www.linkedin.com/company/peeke/
1;Niederlande;Wohnort;Peeke;https://www.linkedin.com/company/peeke/
1;Maastricht und Umgebung, Niederlande;Wohnort;Peeke;https://www.linkedin.com/company/peeke/
1;Vereinigte Staaten;Wohnort;Peeke;https://www.linkedin.com/company/peeke/
1;Miami/Fort Lauderdale und Umgebung;Wohnort;Peeke;https://www.linkedin.com/company/peeke/
1;ETH Zürich;Hochschule;Peeke;https://www.linkedin.com/company/peeke/
1;USI Università della Svizzera italiana;Hochschule;Peeke;https://www.linkedin.com/company/peeke/
3;Geschäftsentwicklung;Tätigkeitsbereich;Peeke;https://www.linkedin.com/company/peeke/
1;Operatives Geschäft;Tätigkeitsbereich;Peeke;https://www.linkedin.com/company/peeke/
1;Vertrieb;Tätigkeitsbereich;Peeke;https://www.linkedin.com/company/peeke/
1;Unternehmensberatung;Tätigkeitsbereich;Peeke;https://www.linkedin.com/company/peeke/
1;Unternehmertum;Tätigkeitsbereich;Peeke;https://www.linkedin.com/company/peeke/
1;101717;Studium;Peeke;https://www.linkedin.com/company/peeke/
2;Microsoft Excel;Skills;Peeke;https://www.linkedin.com/company/peeke/
2;Microsoft Word;Skills;Peeke;https://www.linkedin.com/company/peeke/
2;Geschäftsentwicklung;Skills;Peeke;https://www.linkedin.com/company/peeke/
1;Strategie;Skills;Peeke;https://www.linkedin.com/company/peeke/
1;Team-Building;Skills;Peeke;https://www.linkedin.com/company/peeke/
1;E-Commerce;Skills;Peeke;https://www.linkedin.com/company/peeke/
1;Eventmanagement;Skills;Peeke;https://www.linkedin.com/company/peeke/
1;Onlinewerbung;Skills;Peeke;https://www.linkedin.com/company/peeke/
1;Menschenführung;Skills;Peeke;https://www.linkedin.com/company/peeke/
1;Optimierung von Geschäftsabläufen;Skills;Peeke;https://www.linkedin.com/company/peeke/
1;Digitales Marketing;Skills;Peeke;https://www.linkedin.com/company/peeke/
1;Web 2.0;Skills;Peeke;https://www.linkedin.com/company/peeke/
1;Management;Skills;Peeke;https://www.linkedin.com/company/peeke/
1;Teamführung;Skills;Peeke;https://www.linkedin.com/company/peeke/
1;Niederländisch;Skills;Peeke;https://www.linkedin.com/company/peeke/
2;Schweiz;Wohnort;Vestun;https://www.linkedin.com/company/vestun
2;Zürich und Umgebung, Schweiz;Wohnort;Vestun;https://www.linkedin.com/company/vestun
2;Ukraine;Wohnort;Vestun;https://www.linkedin.com/company/vestun
2;Taras Shevchenko National University of Kyiv;Hochschule;Vestun;https://www.linkedin.com/company/vestun
1;Acadia University;Hochschule;Vestun;https://www.linkedin.com/company/vestun
1;Université de Neuchâtel;Hochschule;Vestun;https://www.linkedin.com/company/vestun
1;Udacity;Hochschule;Vestun;https://www.linkedin.com/company/vestun
1;Haute école de gestion Arc;Hochschule;Vestun;https://www.linkedin.com/company/vestun
1;Poltava State 'V.G. Korolenko' Pedagogical Institute;Hochschule;Vestun;https://www.linkedin.com/company/vestun
1;Hochschule Luzern;Hochschule;Vestun;https://www.linkedin.com/company/vestun
1;Regent's University London;Hochschule;Vestun;https://www.linkedin.com/company/vestun
2;Geschäftsentwicklung;Tätigkeitsbereich;Vestun;https://www.linkedin.com/company/vestun
1;Finanzwesen;Tätigkeitsbereich;Vestun;https://www.linkedin.com/company/vestun
1;Ingenieurwesen;Tätigkeitsbereich;Vestun;https://www.linkedin.com/company/vestun
2;Bank- und Finanzdienstleistungen;Studium;Vestun;https://www.linkedin.com/company/vestun
1;Unterrichtstechnologie;Studium;Vestun;https://www.linkedin.com/company/vestun
1;Angewandte Mathematik;Studium;Vestun;https://www.linkedin.com/company/vestun
1;Mathematik und Computerwissenschaft;Studium;Vestun;https://www.linkedin.com/company/vestun
1;Internationale/globale Studien;Studium;Vestun;https://www.linkedin.com/company/vestun
1;Wirtschaftswissenschaften;Studium;Vestun;https://www.linkedin.com/company/vestun
1;Business, Management, Marketing und verbundene unterstützende Dienste;Studium;Vestun;https://www.linkedin.com/company/vestun
1;Finanz- und Finanzmanagementdienste;Studium;Vestun;https://www.linkedin.com/company/vestun
1;Finanzwesen, allgemein;Studium;Vestun;https://www.linkedin.com/company/vestun
3;Maschinelles Lernen;Skills;Vestun;https://www.linkedin.com/company/vestun
3;Deep Learning;Skills;Vestun;https://www.linkedin.com/company/vestun
2;Artificial Neural Networks;Skills;Vestun;https://www.linkedin.com/company/vestun
2;Python;Skills;Vestun;https://www.linkedin.com/company/vestun
2;Statistik;Skills;Vestun;https://www.linkedin.com/company/vestun
2;Künstliche Intelligenz;Skills;Vestun;https://www.linkedin.com/company/vestun
2;Alternative Investitionen;Skills;Vestun;https://www.linkedin.com/company/vestun
2;Portfoliomanagement;Skills;Vestun;https://www.linkedin.com/company/vestun
2;Data Science;Skills;Vestun;https://www.linkedin.com/company/vestun
2;Quantitative Finanzwissenschaft;Skills;Vestun;https://www.linkedin.com/company/vestun
2;TensorFlow;Skills;Vestun;https://www.linkedin.com/company/vestun
2;Algorithmic Trading;Skills;Vestun;https://www.linkedin.com/company/vestun
2;Recurrent Neural Networks (RNN);Skills;Vestun;https://www.linkedin.com/company/vestun
1;Econometric Modeling;Skills;Vestun;https://www.linkedin.com/company/vestun
1;Finanzrisiko;Skills;Vestun;https://www.linkedin.com/company/vestun
1;Schweiz;Wohnort;Carrot Labs;https://www.linkedin.com/company/carrot-labs/?viewAsMember=true
1;Zürich und Umgebung, Schweiz;Wohnort;Carrot Labs;https://www.linkedin.com/company/carrot-labs/?viewAsMember=true
1;IT;Tätigkeitsbereich;Carrot Labs;https://www.linkedin.com/company/carrot-labs/?viewAsMember=true
1;Mathematik und Computerwissenschaft;Studium;Carrot Labs;https://www.linkedin.com/company/carrot-labs/?viewAsMember=true
1;IT-Strategie;Skills;Carrot Labs;https://www.linkedin.com/company/carrot-labs/?viewAsMember=true
1;Objektorientierte Programmierung (OOP);Skills;Carrot Labs;https://www.linkedin.com/company/carrot-labs/?viewAsMember=true
1;Kommunikation;Skills;Carrot Labs;https://www.linkedin.com/company/carrot-labs/?viewAsMember=true
1;Onlinewerbung;Skills;Carrot Labs;https://www.linkedin.com/company/carrot-labs/?viewAsMember=true
1;Produktentwicklung;Skills;Carrot Labs;https://www.linkedin.com/company/carrot-labs/?viewAsMember=true
1;Agile Methoden;Skills;Carrot Labs;https://www.linkedin.com/company/carrot-labs/?viewAsMember=true
1;Ingenieurwissenschaften;Skills;Carrot Labs;https://www.linkedin.com/company/carrot-labs/?viewAsMember=true
1;Verteilte Teamverwaltung;Skills;Carrot Labs;https://www.linkedin.com/company/carrot-labs/?viewAsMember=true
1;Designmuster;Skills;Carrot Labs;https://www.linkedin.com/company/carrot-labs/?viewAsMember=true
1;Unternehmensarchitektur;Skills;Carrot Labs;https://www.linkedin.com/company/carrot-labs/?viewAsMember=true
1;Management;Skills;Carrot Labs;https://www.linkedin.com/company/carrot-labs/?viewAsMember=true
1;JavaScript;Skills;Carrot Labs;https://www.linkedin.com/company/carrot-labs/?viewAsMember=true
1;Projektmanagement;Skills;Carrot Labs;https://www.linkedin.com/company/carrot-labs/?viewAsMember=true
1;Scrum;Skills;Carrot Labs;https://www.linkedin.com/company/carrot-labs/?viewAsMember=true
1;Mobile Geräte;Skills;Carrot Labs;https://www.linkedin.com/company/carrot-labs/?viewAsMember=true
1;Schweiz;Wohnort;Holotech;https://www.linkedin.com/company/holotech-gmbh/
1;Basel und Umgebung, Schweiz;Wohnort;Holotech;https://www.linkedin.com/company/holotech-gmbh/
1;Duale Hochschule Baden-Württemberg;Hochschule;Holotech;https://www.linkedin.com/company/holotech-gmbh/
1;Geschäftsentwicklung;Tätigkeitsbereich;Holotech;https://www.linkedin.com/company/holotech-gmbh/
1;Maschinenbau;Studium;Holotech;https://www.linkedin.com/company/holotech-gmbh/
1;Ingenieurwissenschaften;Skills;Holotech;https://www.linkedin.com/company/holotech-gmbh/
2;Schweiz;Wohnort;SwissMount;https://www.linkedin.com/company/35446679/
